log_budget,male_crew_count,male_cast_count,cast_count,crew_count,female_crew_count,people_in_dept_Editing,people_in_dept_Production,people_in_job_Producer,people_in_job_Casting,people_in_dept_Visual Effects,people_in_job_Editor,people_in_job_Art Direction,female_cast_count,Keywords_count,production_companies_count,count_of_tagline_words,people_in_job_Screenplay,have_collection,people_in_job_Production Design,people_in_job_Executive Producer,prodCountry_United States of America
15.60727002719233,7,4,10,9,0,1,1,1,0,0,1,0,2,4,2,8,3,0,0,0,1
15.201804919084164,1,2,11,1,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0
15.60727002719233,15,14,21,17,0,2,5,1,1,0,2,2,1,3,3,10,1,0,0,2,1
16.811242831518264,5,7,15,11,4,1,2,2,0,0,1,1,3,8,5,8,1,1,1,0,1
15.687312734865866,12,8,23,46,4,3,8,2,2,2,1,1,7,8,4,6,0,1,1,1,1
15.125339015347281,4,9,18,8,1,1,1,1,0,0,1,0,2,10,6,5,1,0,1,0,0
16.300417207752275,10,6,22,23,5,3,2,1,1,0,3,1,4,0,2,5,1,0,1,0,1
16.300417207752275,8,5,15,14,3,1,7,3,0,0,1,0,7,7,3,9,0,0,0,4,1
18.369387449564815,23,20,91,48,9,1,13,4,4,0,1,5,30,6,8,2,1,1,1,4,1
16.811242831518264,5,7,14,7,0,0,1,0,0,0,0,0,1,6,3,4,0,0,0,1,1
15.89495209964411,3,5,12,8,0,0,6,6,0,0,0,0,0,5,2,8,0,0,0,0,1
14.376268550478473,14,20,59,31,1,3,2,1,0,1,1,2,10,11,1,3,3,0,0,0,1
16.300417207752275,7,11,19,7,0,1,1,0,0,0,1,0,4,3,1,7,2,1,0,1,1
17.312018119430753,6,11,19,19,3,1,2,0,1,0,1,1,7,10,1,11,2,0,1,1,1
16.951004773893423,3,9,23,4,0,0,0,0,0,0,0,0,10,5,0,0,2,0,0,0,0
15.89495209964411,13,14,35,67,4,6,6,2,2,3,1,2,8,4,3,3,0,0,1,1,1
14.914122846632385,4,7,18,7,1,1,2,2,0,0,1,0,7,13,2,7,1,0,0,0,1
17.034386382832476,8,7,11,12,1,1,1,0,1,1,1,2,3,1,2,5,1,0,1,0,1
15.89495209964411,8,6,11,10,1,1,2,1,0,0,1,0,3,0,1,17,1,0,1,1,1
15.89495209964411,2,3,10,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0
15.89495209964411,6,3,9,14,1,1,5,1,1,0,1,1,4,3,3,11,0,0,1,1,1
15.89495209964411,0,2,13,3,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0
15.520258650202699,0,2,4,7,0,1,0,0,0,0,1,0,1,0,3,4,0,0,1,0,0
17.034386382832476,21,8,31,80,10,6,22,3,2,0,1,1,12,15,3,4,1,0,1,5,1
15.761420707019587,15,10,17,97,1,1,22,4,1,4,1,1,6,5,4,5,2,1,1,4,1
14.914122846632385,15,4,15,63,4,2,18,6,1,2,1,1,7,12,2,4,1,0,1,4,1
17.622173047734595,1,13,15,3,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1
18.064005800013632,22,22,62,95,6,5,9,3,3,11,1,2,12,20,3,5,0,0,1,0,1
15.424948470398375,9,4,10,35,4,1,10,1,4,3,1,1,6,12,3,5,0,1,1,4,1
17.98989782785991,11,11,26,19,2,1,7,4,1,2,1,2,11,13,1,4,0,1,1,1,1
13.38472764187182,6,7,14,18,0,0,10,5,2,0,0,0,4,3,3,8,2,1,1,3,1
18.09217667698033,22,8,15,88,5,4,13,3,1,6,1,1,5,12,3,7,0,0,1,1,1
16.70588231586044,17,16,17,44,2,1,3,1,1,2,1,1,0,6,2,6,1,0,1,0,1
16.300417207752275,14,5,19,44,1,4,3,2,1,3,2,1,1,16,2,6,0,0,1,0,1
15.89495209964411,4,3,8,7,0,0,1,1,0,0,0,0,3,0,0,20,3,0,0,0,0
15.89495209964411,4,6,10,10,3,2,3,3,0,0,2,0,2,5,0,0,0,0,0,0,1
17.14771506813948,4,6,22,13,3,0,7,4,0,0,0,0,13,10,6,2,1,0,0,3,1
15.89495209964411,3,7,14,7,0,1,0,0,0,0,1,0,4,1,2,10,0,0,1,0,1
15.89495209964411,7,7,10,17,3,1,5,4,1,0,1,1,1,9,4,3,1,0,1,0,1
17.216707939626428,11,15,30,25,3,1,4,1,1,0,1,1,7,1,3,39,0,0,1,1,1
15.89495209964411,7,3,15,30,5,1,16,4,2,0,1,1,8,6,3,6,0,0,1,4,1
18.03501826314038,12,14,28,18,1,1,9,5,2,0,1,0,6,5,3,12,2,1,1,2,1
17.216707939626428,29,9,13,106,4,11,9,2,0,44,2,1,3,9,1,0,4,1,0,2,1
16.523560759066484,10,4,21,62,5,4,11,4,3,15,1,0,4,17,2,8,0,0,1,2,1
16.11809565095832,2,11,16,2,0,0,0,0,0,0,0,0,4,3,2,9,0,0,0,0,1
16.11809565095832,17,9,22,71,8,5,13,3,3,5,3,1,2,3,7,5,0,1,1,1,1
17.98989782785991,14,21,26,43,2,3,8,5,1,0,1,1,3,16,3,12,1,0,1,1,1
17.034386382832476,18,8,15,35,1,1,12,4,1,0,1,1,5,7,6,10,2,0,1,4,1
13.592367006650065,8,7,18,22,2,1,6,2,1,1,1,1,1,11,6,9,1,1,0,2,1
15.89495209964411,0,2,4,4,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,1
15.89495209964411,5,5,31,27,2,0,17,1,2,0,0,1,8,11,3,8,0,0,1,13,0
15.89495209964411,3,11,35,6,1,0,3,3,0,0,0,0,7,21,1,7,0,1,0,0,1
18.683045008419857,22,12,19,86,4,2,7,4,1,22,1,3,5,1,3,7,2,0,1,2,1
15.89495209964411,0,0,10,14,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0
16.70588231586044,4,6,15,9,0,1,3,3,0,0,1,0,0,20,4,7,1,0,0,0,0
18.29284737244248,16,25,72,40,1,1,17,5,0,16,1,0,9,5,2,2,2,0,0,11,1
13.563195629349785,8,7,14,12,0,1,3,2,0,0,1,1,1,11,2,9,2,0,0,1,1
17.553180176247643,8,15,36,14,4,1,4,3,1,0,1,0,7,14,6,10,1,0,1,0,1
14.508657738524219,5,6,10,5,0,0,1,1,0,0,0,0,3,2,1,9,0,1,0,0,1
16.300417207752275,6,3,16,13,1,1,2,1,1,0,1,0,4,3,5,5,0,0,1,0,0
15.89495209964411,0,4,15,2,0,0,0,0,0,0,0,0,8,11,3,6,0,0,0,0,1
16.11809565095832,6,15,24,8,0,1,3,3,0,0,1,0,3,3,1,11,1,0,0,0,1
17.399029496420383,4,9,14,8,0,0,0,0,0,2,0,0,5,9,2,7,2,0,0,0,1
16.523560759066484,2,12,31,6,3,0,2,1,1,0,0,0,11,11,2,4,1,0,1,0,1
15.89495209964411,2,3,7,2,0,0,0,0,0,0,0,0,4,2,2,11,0,0,0,0,1
15.89495209964411,3,1,3,3,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0
13.652991628466498,2,7,11,2,0,0,0,0,0,0,0,0,4,4,1,6,0,0,0,0,1
16.454567887579532,4,7,22,57,7,5,5,2,1,6,1,2,6,7,3,3,0,0,1,0,0
15.89495209964411,1,6,9,3,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,0,1
15.383758699923499,6,22,30,31,2,2,5,0,1,1,1,1,7,16,5,6,2,0,1,0,0
16.11809565095832,11,5,12,31,5,1,11,5,2,1,1,1,3,7,5,7,1,0,1,1,1
15.89495209964411,7,18,34,13,0,2,6,3,1,0,2,0,6,7,3,5,2,0,0,2,1
13.527828485512494,0,1,10,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0
15.201804919084164,2,6,35,9,0,1,3,3,0,0,1,0,3,0,6,2,0,1,0,0,0
15.89495209964411,2,5,13,2,0,0,0,0,0,0,0,0,7,3,1,9,0,0,0,0,1
15.89495209964411,8,8,17,14,2,2,6,3,2,0,2,0,4,8,1,15,3,0,0,1,1
16.811242831518264,19,7,16,67,1,4,12,4,2,3,1,1,5,15,5,9,2,0,1,2,1
15.89495209964411,4,8,11,7,1,1,0,0,0,0,1,0,2,11,3,4,1,0,1,0,1
18.31532022829454,9,10,25,12,1,1,4,2,0,2,1,0,5,7,3,10,1,0,0,2,1
13.122363377404328,3,3,19,6,0,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0
14.73180128983843,1,6,11,3,0,0,0,0,0,0,0,0,2,0,3,7,0,0,0,0,1
18.792244300384848,10,10,17,29,3,2,12,1,2,3,1,0,3,11,2,4,0,1,0,2,1
15.89495209964411,0,5,11,3,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1
17.216707939626428,11,15,29,14,2,2,4,3,1,0,2,1,5,6,2,0,1,0,1,0,1
15.89495209964411,3,7,18,10,0,1,2,1,1,0,1,0,5,2,2,0,0,0,1,0,0
15.89495209964411,8,7,19,15,0,2,3,2,0,0,2,0,3,4,4,3,1,1,1,1,1
16.67771143889374,14,17,26,23,3,1,10,3,2,0,1,1,3,6,1,7,0,0,1,5,1
15.761420707019587,13,5,12,18,3,1,10,6,0,0,1,0,1,12,2,11,2,0,0,4,1
18.132998671500584,14,10,17,19,3,1,7,3,1,0,1,2,3,9,2,6,2,1,1,3,1
17.119462555187596,7,11,19,12,0,1,6,6,0,0,1,0,7,5,9,5,0,0,1,0,1
16.90655301132259,1,3,11,2,0,0,0,0,0,0,0,0,5,12,2,7,0,0,0,0,1
13.997832114758229,6,4,14,14,0,1,6,3,1,0,1,0,1,2,2,8,2,0,0,2,1
15.761420707019587,10,10,19,22,2,1,8,2,1,0,1,1,2,30,1,5,2,0,1,2,1
15.89495209964411,4,4,12,13,0,1,5,2,0,0,1,0,5,4,2,0,0,0,1,3,0
15.60727002719233,11,12,15,16,2,1,7,4,1,0,1,1,0,9,3,7,0,1,1,2,1
16.523560759066484,9,10,33,22,2,2,5,4,1,0,2,1,3,6,3,10,3,0,1,0,1
17.14771506813948,11,44,103,75,7,6,9,4,2,4,1,1,20,12,3,5,2,0,1,2,1
15.89495209964411,1,1,4,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
14.508657738524219,4,6,20,17,7,1,8,1,2,0,1,1,7,3,1,8,0,0,1,4,1
18.064005800013632,7,7,9,14,3,1,2,1,1,0,1,1,1,0,2,11,2,0,0,0,1
15.89495209964411,8,8,10,10,1,1,3,2,0,0,1,0,2,5,1,10,0,1,0,1,1
15.89495209964411,15,7,12,18,0,1,1,1,0,7,1,0,3,7,1,12,3,1,0,0,1
17.50439001207821,12,9,22,24,9,1,9,1,3,0,1,3,9,8,2,11,0,0,1,5,1
16.02378497148708,5,2,12,8,0,1,2,2,0,0,1,0,3,2,1,0,0,0,0,0,0
13.017002861746503,0,3,7,2,0,0,0,0,0,0,0,0,4,6,2,8,1,0,0,0,1
15.89495209964411,43,9,19,73,30,4,23,4,2,0,2,1,9,6,4,0,0,0,1,6,1
16.166885815127753,2,7,13,3,0,0,0,0,0,0,0,0,2,1,3,19,1,0,0,0,1
15.201804919084164,16,5,22,47,9,2,10,3,0,0,1,1,4,12,1,5,1,0,2,1,1
13.815510557964274,8,11,14,13,1,1,4,2,2,0,1,1,2,6,1,27,3,0,0,0,1
17.14771506813948,19,18,26,42,5,5,14,4,2,0,3,0,5,14,2,4,2,1,1,5,1
18.197537192638155,2,6,30,9,0,0,0,0,0,1,0,0,3,1,3,5,4,1,0,0,0
14.077874822431765,10,5,8,14,2,1,2,2,0,0,1,1,1,20,3,9,2,0,0,0,1
16.11809565095832,2,15,68,11,0,2,4,0,4,0,2,0,8,0,0,0,0,1,0,0,0
17.034386382832476,4,7,9,13,1,2,4,2,2,1,2,0,2,4,5,14,3,0,1,0,1
16.012735135300492,13,5,16,31,2,2,7,2,1,0,1,1,3,6,2,8,0,0,1,2,1
16.64872390202049,2,4,15,2,0,0,0,0,0,0,0,0,6,6,2,9,0,0,0,0,1
15.89495209964411,6,13,23,9,1,2,2,2,0,0,2,0,5,6,1,10,3,0,0,0,1
17.610999747136468,13,36,61,58,9,3,18,3,2,0,1,1,7,13,3,8,1,0,1,6,1
17.216707939626428,4,9,15,5,0,0,0,0,0,0,0,0,2,3,1,5,1,1,0,0,0
17.37085861945369,6,7,17,65,6,5,14,3,3,1,1,2,3,15,3,7,0,0,1,2,1
15.89495209964411,5,6,20,23,1,1,15,3,2,0,1,0,4,13,3,0,0,0,1,9,1
15.89495209964411,6,11,21,22,4,2,8,6,2,0,2,1,5,12,7,0,1,0,1,0,1
17.24949776244942,12,13,32,14,1,1,8,2,0,0,1,0,5,12,3,7,2,0,0,2,1
14.038654109278484,10,26,59,23,1,1,3,1,0,2,0,2,11,12,1,14,2,0,0,0,1
17.622173047734595,17,11,21,57,5,7,10,1,2,4,2,1,3,10,2,9,0,0,1,2,1
16.300417207752275,5,11,16,11,2,0,4,2,2,0,0,0,4,5,3,3,0,1,1,0,1
15.89495209964411,7,3,8,16,0,2,2,1,0,0,1,0,4,12,2,3,1,0,0,1,1
16.11809565095832,13,11,17,30,5,3,7,1,3,0,2,1,3,1,1,8,2,0,1,1,1
16.588099280204055,17,26,96,29,8,1,14,1,1,0,1,1,41,12,3,14,5,0,1,2,1
18.82614585206053,5,23,63,8,1,0,3,3,0,1,0,0,7,8,8,3,1,1,0,0,1
14.508657738524219,1,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.72753356339242,8,9,15,12,0,2,5,3,0,0,2,0,2,20,3,6,1,0,0,2,1
18.064005800013632,18,15,23,112,2,6,7,1,3,18,1,5,2,9,5,5,0,0,1,0,1
15.89495209964411,4,3,4,4,0,0,2,2,0,0,0,0,0,0,1,5,0,0,0,0,1
16.811242831518264,9,21,61,44,1,2,7,3,2,2,1,1,6,5,5,3,0,1,1,1,1
15.324022551808413,8,10,27,12,0,1,5,2,1,0,1,1,8,20,3,6,0,0,0,2,1
15.60727002719233,4,3,22,4,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
16.213405830762646,6,7,15,17,0,1,2,0,1,0,1,1,5,8,3,0,0,0,1,0,1
17.50439001207821,3,9,24,4,0,0,0,0,0,0,0,0,3,4,1,20,1,0,0,0,1
17.72753356339242,22,23,25,47,2,2,7,4,2,1,2,1,1,21,2,4,3,1,1,0,1
15.89495209964411,2,5,15,16,6,1,7,3,3,0,1,1,4,13,3,10,0,0,1,0,1
16.523560759066484,13,12,20,32,3,3,6,1,1,0,1,1,6,0,1,12,0,0,1,2,1
18.105969999112666,22,13,23,78,1,4,11,1,1,5,1,3,2,8,4,5,1,0,1,1,1
16.454567887579532,7,11,15,13,3,1,4,1,3,0,1,0,0,8,1,7,0,0,1,0,1
17.72753356339242,17,23,125,52,13,2,18,2,2,2,1,2,48,12,5,8,1,0,1,3,1
16.759949537130716,21,8,15,95,4,5,15,3,1,6,1,1,3,2,2,4,1,1,1,2,1
17.216707939626428,15,18,43,78,3,8,12,2,2,10,1,2,4,20,10,5,2,0,1,4,1
16.70588231586044,6,6,15,6,0,0,0,0,0,0,0,0,1,1,1,18,2,0,0,0,1
15.89495209964411,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,7,0,0,0,0,1
13.700099706452946,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
17.576710673657836,6,12,14,10,1,1,5,5,0,0,1,0,2,23,4,14,1,0,0,0,1
17.822843743196746,10,9,16,16,2,1,7,3,1,0,1,0,2,5,2,8,1,0,1,3,1
13.403233803176352,3,5,15,5,0,0,1,1,0,0,0,0,3,7,1,9,1,0,0,0,1
12.89921982609012,4,5,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.89495209964411,4,6,22,31,0,3,4,3,0,0,1,0,3,11,3,3,2,0,2,0,0
18.258161814454592,18,14,21,49,3,4,5,4,1,15,2,1,6,7,1,3,5,0,1,0,1
17.622173047734595,20,10,13,57,4,1,11,4,4,4,0,2,2,10,6,6,1,1,1,2,1
15.89495209964411,3,5,9,3,0,0,0,0,0,0,0,0,3,2,4,5,1,0,0,0,1
15.89495209964411,1,6,8,4,1,0,0,0,0,0,0,0,2,9,3,8,2,0,0,0,1
14.403297222866392,16,10,20,33,0,2,8,1,1,0,1,1,1,11,3,12,1,1,0,1,1
15.89495209964411,2,3,7,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
19.3761921889798,30,37,110,51,2,5,12,5,1,0,4,11,14,2,4,9,0,1,1,2,1
16.523560759066484,11,8,24,25,6,1,6,2,1,0,1,1,6,6,5,4,1,0,1,3,1
14.914122846632385,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.216707939626428,1,2,8,11,0,0,5,3,0,1,0,0,4,6,7,7,1,1,0,2,1
15.761420707019587,10,11,14,18,1,2,3,2,1,0,2,1,2,14,1,11,1,1,0,0,1
17.216707939626428,12,7,11,30,4,2,5,2,1,0,1,1,4,8,1,9,1,0,1,0,1
15.89495209964411,2,4,10,2,0,0,0,0,0,0,0,0,3,2,3,6,0,0,0,0,0
17.034386382832476,7,13,25,13,1,1,4,3,1,0,1,1,6,9,3,10,0,0,0,0,1
15.89495209964411,1,2,5,3,0,0,0,0,0,0,0,0,1,1,1,5,2,1,0,0,0
16.64872390202049,8,17,31,48,2,1,7,2,1,0,1,1,3,11,2,15,2,1,1,1,1
15.341566861459324,4,5,15,21,1,1,4,1,0,1,1,0,2,14,1,7,1,0,0,0,0
15.319587954740548,19,5,9,37,0,1,5,1,1,0,0,0,4,3,2,5,1,0,1,2,1
18.51599092375669,13,20,34,20,4,2,4,2,1,0,2,5,6,17,1,15,1,1,1,0,1
17.926384422137584,14,13,37,99,8,4,12,5,1,19,1,1,8,19,3,6,1,1,1,4,1
13.815510557964274,3,7,16,3,0,0,0,0,0,0,0,0,2,2,5,4,0,0,0,0,1
15.89495209964411,7,7,12,17,4,1,7,2,1,0,1,1,4,9,2,7,1,0,1,0,1
16.811242831518264,17,14,17,75,1,2,10,1,2,1,1,1,2,10,3,33,3,0,1,1,1
16.523560759066484,18,11,25,73,5,8,12,5,1,3,1,1,5,14,6,5,1,0,1,0,1
13.122363377404328,1,9,37,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
15.761420707019587,12,3,14,24,2,2,9,5,3,0,2,1,0,11,4,3,1,0,1,1,1
14.151982794585487,11,8,21,25,2,1,3,1,0,0,1,2,11,21,1,7,1,0,0,0,1
15.89495209964411,5,5,17,11,0,2,1,1,0,0,2,0,1,3,1,13,0,1,0,0,1
15.424948470398375,2,3,6,2,0,0,0,0,0,0,0,0,3,4,2,4,0,0,0,0,1
16.811242831518264,4,10,14,10,4,1,0,0,0,0,1,1,4,3,4,11,0,0,1,0,1
15.89495209964411,1,2,5,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
16.90655301132259,5,7,14,9,0,1,1,1,0,0,1,0,0,13,3,16,1,0,1,0,1
16.70588231586044,9,3,11,17,0,1,3,3,0,0,1,0,3,10,2,3,2,0,0,0,0
16.34123920227253,4,6,12,5,0,0,3,2,0,0,0,0,5,1,3,11,1,0,0,1,1
15.89495209964411,2,2,8,2,0,0,0,0,0,0,0,0,5,3,1,10,1,0,0,0,1
16.811242831518264,6,9,27,15,1,1,4,1,1,0,1,1,5,13,2,4,1,0,0,1,1
15.201804919084164,18,44,90,35,0,3,4,2,1,1,1,2,10,10,1,11,1,0,1,0,1
16.454567887579532,7,11,16,14,1,1,3,2,1,0,1,2,0,10,1,10,2,0,0,0,1
12.793859310432293,1,6,11,2,0,0,0,0,0,0,0,0,1,4,3,12,0,1,0,0,1
17.034386382832476,8,9,17,11,0,1,3,1,0,0,1,0,2,1,4,6,0,0,1,1,1
17.686711568872166,12,8,11,19,5,1,7,4,2,0,1,1,3,6,3,14,3,0,1,1,1
16.612791892794426,10,12,15,11,1,1,4,3,1,0,1,0,2,8,2,9,1,0,1,0,1
16.70588231586044,14,39,68,52,4,4,7,3,1,2,1,1,10,23,1,12,2,0,1,1,1
15.89495209964411,9,13,20,10,0,1,4,4,0,0,1,0,1,21,3,7,1,0,0,0,0
13.458835614025542,3,3,3,3,0,0,0,0,0,0,0,0,0,11,2,4,0,0,0,0,1
14.508657738524219,6,5,15,9,0,0,3,3,0,0,0,0,6,4,4,11,2,0,0,0,1
16.811242831518264,12,10,24,21,2,1,12,7,1,0,1,1,4,9,4,4,2,0,1,4,1
16.523560759066484,7,5,15,7,0,1,1,1,0,0,1,0,9,14,1,5,2,0,0,0,1
16.11809565095832,9,6,13,22,2,1,12,6,1,0,1,0,4,10,5,3,0,0,1,4,1
19.0358663830426,26,46,134,81,6,5,13,4,3,0,1,5,8,19,5,3,2,1,1,4,1
17.14771506813948,11,7,19,27,6,1,8,2,5,0,1,1,7,6,3,9,1,0,1,1,1
16.811242831518264,6,7,10,26,2,3,2,1,1,1,3,2,2,11,3,16,1,0,1,0,1
14.457364444136669,1,3,4,3,0,0,0,0,0,0,0,0,1,1,3,12,0,0,0,0,0
17.034386382832476,8,11,26,26,1,1,14,3,1,0,1,1,4,6,4,3,3,0,1,5,1
15.955576721460545,8,8,13,47,3,1,6,2,2,5,1,1,4,3,7,3,1,0,1,1,1
11.002099841204238,11,5,10,28,1,3,6,2,1,0,2,1,1,13,2,10,0,1,1,2,1
12.100712129872347,2,0,3,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0
16.588099280204055,3,6,10,10,1,0,5,4,0,0,0,0,4,5,1,15,2,0,0,1,1
16.213405830762646,0,4,12,2,1,0,0,0,0,0,0,0,8,15,1,11,0,0,0,0,1
15.89495209964411,2,6,12,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
14.582796281639217,0,1,6,7,0,0,4,1,0,0,0,0,2,3,1,0,0,0,0,0,0
17.909855120186375,27,23,50,92,4,4,17,4,1,4,1,4,5,3,9,10,1,0,1,4,1
14.914122846632385,7,12,15,9,0,1,2,1,0,0,1,0,1,8,3,15,2,0,0,1,1
15.89495209964411,3,1,4,14,0,0,3,2,0,1,0,0,1,7,3,0,0,0,0,0,0
17.529082624668582,23,21,46,82,5,7,13,2,1,1,1,1,14,3,3,9,2,0,1,5,1
15.89495209964411,6,6,14,11,1,2,1,1,0,0,2,0,1,4,2,0,0,0,1,0,0
15.89495209964411,5,2,5,9,0,1,4,2,0,0,1,0,1,5,1,0,0,0,0,0,0
15.761420707019587,4,11,17,12,1,1,2,1,1,0,1,1,3,13,2,9,2,0,1,0,1
16.811242831518264,1,13,15,1,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,1
15.424948470398375,5,8,16,14,0,1,6,1,1,0,1,0,3,5,3,5,1,0,0,3,1
13.165179542244584,6,2,13,23,0,1,7,4,1,1,1,0,0,4,1,0,1,0,1,1,0
17.341871082580436,21,23,56,183,10,1,16,3,1,3,1,1,9,9,5,7,0,0,0,4,1
15.89495209964411,7,12,52,14,0,1,6,4,1,0,1,0,3,4,3,6,0,0,0,1,0
15.89495209964411,5,7,12,6,1,1,0,0,0,0,1,0,4,4,3,16,1,0,0,0,1
17.72753356339242,2,8,15,3,0,0,0,0,0,0,0,0,6,1,4,4,2,0,0,0,1
16.811242831518264,10,5,15,18,3,1,8,5,2,0,1,0,4,2,4,8,2,0,1,1,1
15.89495209964411,7,2,7,12,1,2,3,2,0,0,2,0,3,4,1,6,2,0,1,1,1
15.89495209964411,0,0,7,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15.89495209964411,6,6,8,18,1,1,3,1,2,0,1,0,1,0,3,0,0,0,1,0,1
15.160364243636995,2,7,13,4,0,0,1,1,0,0,0,0,2,2,2,8,0,1,0,0,0
17.553180176247643,6,11,22,46,8,3,7,3,1,1,2,0,5,9,3,2,0,0,1,3,1
15.89495209964411,6,4,8,7,0,1,1,1,0,0,1,0,2,3,2,0,1,0,1,0,1
15.89495209964411,10,24,43,20,2,1,1,1,0,0,1,1,2,12,1,15,2,0,0,0,1
16.811242831518264,10,10,16,11,0,1,2,2,0,0,1,0,6,11,2,7,4,0,0,0,1
18.60300230074632,10,9,16,19,4,2,6,4,1,0,2,2,6,4,3,6,0,0,1,1,1
17.622173047734595,13,13,20,27,4,2,7,2,2,0,2,1,4,5,1,14,0,0,1,3,1
16.523560759066484,11,25,41,16,1,1,5,1,1,0,1,0,8,6,2,4,3,0,1,1,1
13.815510557964274,2,1,4,11,5,1,4,2,0,0,1,0,1,6,1,6,0,0,1,1,1
17.72753356339242,10,7,14,11,0,1,5,3,0,0,1,0,7,6,3,18,1,0,1,2,1
15.89495209964411,31,20,44,78,11,7,15,3,2,0,1,1,7,3,1,11,0,0,1,2,1
15.424948470398375,3,4,5,4,0,0,0,0,0,0,0,0,1,3,1,6,0,0,0,0,1
18.83939107881055,7,12,20,9,1,1,0,0,0,0,1,0,4,4,1,7,2,1,1,0,1
15.89495209964411,6,3,7,11,1,2,4,0,0,0,2,0,2,9,1,8,1,0,1,4,0
18.60300230074632,9,10,16,27,3,2,7,4,3,1,2,3,4,7,3,6,1,1,1,0,1
15.023828906720441,3,14,80,35,0,0,5,2,1,1,0,0,4,2,2,8,0,0,1,1,0
15.305603515581085,3,1,4,7,0,0,2,2,0,0,0,0,2,1,1,0,1,0,0,0,0
15.89495209964411,10,15,41,38,3,3,6,3,2,3,2,0,7,20,3,15,1,1,1,0,1
18.358805340234277,6,9,17,9,0,1,2,2,0,0,1,0,4,5,4,8,2,0,0,0,1
17.50439001207821,7,9,17,21,4,0,5,3,2,0,0,0,4,14,5,6,2,1,1,0,1
18.60300230074632,23,12,28,119,3,5,11,5,2,16,2,5,4,11,7,3,3,0,1,1,1
15.89495209964411,6,13,20,9,2,1,2,2,0,0,1,0,6,6,3,10,1,0,0,0,0
17.622173047734595,6,12,31,8,1,1,3,2,0,0,1,0,13,5,3,3,1,1,0,1,1
16.454567887579532,1,7,17,2,0,0,0,0,0,0,0,0,5,2,3,4,1,0,0,0,1
15.89495209964411,7,17,25,8,0,0,2,2,0,0,0,0,6,10,1,10,1,0,1,0,1
16.11809565095832,8,7,13,22,2,1,13,2,1,0,1,0,3,15,4,9,1,0,1,3,1
15.464169183551656,11,6,21,18,1,1,2,2,0,0,1,1,5,11,2,0,1,0,0,0,0
15.201804919084164,1,3,10,4,0,0,0,0,0,0,0,0,2,5,4,8,0,0,0,0,0
15.176487111099874,7,12,23,18,1,1,3,2,0,0,1,1,4,9,1,4,0,0,0,0,0
15.520258650202699,1,3,10,1,0,0,0,0,0,0,0,0,2,0,1,5,0,1,0,0,0
17.034386382832476,4,25,38,8,0,1,2,2,0,0,1,0,4,9,3,0,2,0,0,0,0
17.50439001207821,19,22,54,24,5,2,9,2,3,0,2,2,4,20,3,16,1,1,1,3,1
17.958645284355807,24,19,27,118,9,6,18,2,2,9,1,2,2,12,2,8,2,1,1,0,1
15.424948470398375,1,5,10,9,0,1,2,0,2,0,1,0,4,1,1,0,0,1,1,0,1
14.508657738524219,6,6,11,10,0,1,5,2,0,0,1,0,2,9,0,0,0,0,0,3,0
15.89495209964411,6,3,6,14,1,2,4,2,1,0,2,1,3,4,1,5,1,0,1,1,1
17.45309671769066,8,14,24,9,1,1,4,3,1,0,1,0,5,5,1,3,1,0,0,0,1
15.89495209964411,8,8,9,17,2,1,4,1,1,0,1,0,1,2,3,7,3,0,1,1,1
16.523560759066484,10,8,13,33,1,1,11,2,3,0,1,1,2,17,1,5,0,0,1,3,1
17.216707939626428,10,11,16,25,5,2,6,3,3,1,2,1,2,14,2,12,2,1,1,0,1
17.686711568872166,6,7,10,11,0,1,2,2,0,1,1,0,2,7,5,4,3,0,0,0,1
17.72753356339242,16,11,16,39,3,2,11,3,2,0,1,0,4,3,4,3,2,0,1,4,1
